Region,Country,CountryID,Industry,Edition,Category,ParentID,Subcategory,ProductID,Lowest Level,Modelled,Hierarchy Level,Data Type,DataTypeID,Unit,Unit Multiplier,Current/Constant,Currency Conversion,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Latin America,Bolivia,185,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume,3,million litres,1000000,,Volume,4.5886,4.839,4.65245,4.72797,4.95673,5.28812,5.41281,5.63499,5.73728,5.87017,6.03759,6.235263032,6.434084355,6.6576103,6.8779862,7.093372165,7.308813252,7.525992055,7.746358742,7.97266858
Latin America,Bolivia,185,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume (Tonnes),913,000 tonnes,1000,,Volume,3.3194205,3.507855,3.386664,3.4364595,3.604031,3.84511,3.935795,4.097834,4.1757195,4.274859,4.3981155,4.542870202,4.688731511,4.85247292,5.0139824,5.171705872,5.329415898,5.488399626,5.649900131,5.815943445
Latin America,Bolivia,185,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Value RSP,410,USD million,1000000,"Historic Constant 2014 Prices, Forecast Constant 2014 Prices","Historic Fixed 2014 Exchange Rates, Forecast Fixed 2014 Exchange Rates",27.22349206,28.46579239,27.66365914,27.99362283,29.24975937,30.48792865,30.16567419,29.29999739,29.56545126,29.53126878,30.37951096,29.90785508,32.64192893,32.15281984,32.28933822,33.48255367,34.73591971,36.06672517,37.44851518,38.88811718
Latin America,Brazil,182,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume,1,million litres,1000000,,Volume,287.03,295.703722,305.540392,314.0977845,319.017842,302.578938,322.2455522,363.8259486,427.0967822,448.2311145,479.1101672,538.8998673,561.419094,586.8631687,600.0968567,627.6913059,662.5788576,705.4412434,746.921308,786.7096746
Latin America,Brazil,182,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume (Tonnes),911,000 tonnes,1000,,Volume,205.4435,211.1936054,217.7922744,223.8294491,227.3629894,215.4902566,229.5445625,259.207392,304.0180145,319.2099488,341.2390932,384.0546204,400.1551902,418.2854803,427.7066247,447.4887306,472.3663992,502.8376045,532.4274329,560.8412712
Latin America,Brazil,182,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume,3,million litres,1000000,,Volume,325.07,336.833722,350.270392,361.7177845,370.337842,356.818938,382.5355522,428.3159486,497.0167822,520.8911145,552.5401672,629.8798673,662.989094,698.0631687,720.9768567,759.0690189,804.328714,859.0349869,912.5148405,964.9602033
Latin America,Brazil,182,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume (Tonnes),913,000 tonnes,1000,,Volume,243.4835,252.3236054,262.5222744,271.4494491,278.6829894,269.7302566,289.8345625,323.697392,373.9380145,391.8699488,414.6690932,475.0346204,501.7251902,529.4854803,548.5866247,578.8664436,614.1162556,656.431348,698.0209654,739.0918
Latin America,Brazil,182,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Value RSP,410,USD million,1000000,"Historic Constant 2014 Prices, Forecast Constant 2014 Prices","Historic Fixed 2014 Exchange Rates, Forecast Fixed 2014 Exchange Rates",2421.43501,2465.488961,2660.464102,2647.777606,2661.180485,2573.22685,2819.583413,3225.799881,3516.654379,3570.707197,3836.569575,4711.929699,5235.029836,5814.945854,6102.372877,6513.145147,7008.025747,7559.57933,8132.733953,8706.985813
Latin America,Chile,193,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume,1,million litres,1000000,,Volume,89.29351,90.99251,94.9189,99.51952,103.13471,107.09639,109.9458211,113.9402095,117.2441993,118.6922676,120.8575335,123.4814358,126.3202,129.1759952,131.5291682,133.4151814,135.0550678,137.1007116,139.4050377,141.9511941
Latin America,Chile,193,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume (Tonnes),911,000 tonnes,1000,,Volume,64.2885105,65.415206,68.2443815,71.5182145,74.0990045,76.961548,78.98689346,81.76279465,84.038037,85.01163063,86.54297649,88.40117664,90.413325,92.43456661,94.10047553,95.43222359,96.58724707,98.03281437,99.66303587,101.4692757
Latin America,Chile,193,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume,3,million litres,1000000,,Volume,98.83709,101.16741,105.0394,109.91728,113.90223,118.2861665,121.6441647,126.0389451,129.6449442,130.9743078,133.3566122,136.2491867,139.3918458,142.5626211,145.2382093,147.4018332,149.3000885,151.5740829,154.0918136,156.8321479
Latin America,Chile,193,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume (Tonnes),913,000 tonnes,1000,,Volume,73.8320905,75.590106,78.3648815,81.9159745,84.8665245,88.15132454,90.68523712,93.86153029,96.43878197,97.29367082,99.04205515,101.1689275,103.4849708,105.8211925,107.8095166,109.4188754,110.8322677,112.5061857,114.3498117,116.3502296
Latin America,Chile,193,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Value RSP,410,USD million,1000000,"Historic Constant 2014 Prices, Forecast Constant 2014 Prices","Historic Fixed 2014 Exchange Rates, Forecast Fixed 2014 Exchange Rates",592.4027948,546.9182399,519.1092698,572.2605506,578.4595084,574.93002,577.2551952,567.3854648,561.5405607,618.5084932,632.0003602,644.2728214,665.0576449,685.3826316,701.788798,715.9852132,729.2124183,745.0321774,762.614668,782.007936
Latin America,Colombia,202,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume,1,million litres,1000000,,Volume,55.54423127,56.71894535,58.09323229,59.30193709,60.62977364,64.02945906,67.58681266,72.14806819,74.49892298,80.05785364,83.34108309,85.64220269,88.88880455,95.19106125,101.0432311,106.6962267,112.2761722,117.7797164,123.21928,128.6185972
Latin America,Colombia,202,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume (Tonnes),911,000 tonnes,1000,,Volume,41.46816026,42.36571989,43.41154595,44.34187931,45.34730446,47.87938339,50.51628115,53.96914009,55.68884185,59.92851243,62.386433,64.09118185,66.43568644,71.05227336,75.29174243,79.36599676,83.37358902,87.33089556,91.24042128,95.11573808
Latin America,Colombia,202,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume,3,million litres,1000000,,Volume,57.69792028,58.90119496,60.21702477,61.45489449,62.80663611,66.25630809,69.86327148,74.4759219,76.88003099,82.46527298,85.78822376,88.55251748,91.82090555,98.20024329,104.1328031,109.8630462,115.5092066,121.0728247,126.5680992,132.0199512
Latin America,Colombia,202,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume (Tonnes),913,000 tonnes,1000,,Volume,43.62184927,44.5479695,45.53533844,46.49483671,47.52416693,50.10623243,52.79273998,56.2969938,58.06994986,62.33593177,64.83357367,67.00149665,69.36778744,74.0614554,78.38131443,82.53281626,86.60662336,90.62400389,94.58924049,98.51709203
Latin America,Colombia,202,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Value RSP,410,USD million,1000000,"Historic Constant 2014 Prices, Forecast Constant 2014 Prices","Historic Fixed 2014 Exchange Rates, Forecast Fixed 2014 Exchange Rates",557.7657175,532.2956137,519.741528,502.4027681,492.5868257,512.4860144,514.6452493,517.513416,526.4592893,517.8715806,546.4173623,548.5866037,577.1127085,625.5090723,672.3004721,719.7547534,768.4397933,817.9203097,868.171621,919.3364301
Latin America,Costa Rica,340,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume,1,million litres,1000000,,Volume,7.23094005,7.668159835,8.148702609,8.436517634,9.162842253,8.960126904,9.489970355,9.826183722,10.33423835,10.54829545,10.79126073,11.1873,11.62672946,12.08334418,12.52629963,12.98124836,13.43355021,13.92048619,14.43131509,14.96824619
Latin America,Costa Rica,340,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume (Tonnes),911,000 tonnes,1000,,Volume,5.181162336,5.496343539,5.837965236,6.040350255,6.552683548,6.413424626,6.787448072,7.024627505,7.382259104,7.533933608,7.705922749,7.986127892,8.296249817,8.618053631,8.930518142,9.250874584,9.569496634,9.911971922,10.27139361,10.64923379
Latin America,Costa Rica,340,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume,3,million litres,1000000,,Volume,7.621666178,8.140767712,8.569561516,8.810654979,9.554192104,9.363945431,9.900131358,10.26342605,10.80065144,11.02413348,11.28122471,11.69258294,12.14724618,12.61889657,13.07817815,13.54855453,14.01708066,14.52148912,15.04954538,15.60283132
Latin America,Costa Rica,340,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume (Tonnes),913,000 tonnes,1000,,Volume,5.571888464,5.968951416,6.258824143,6.4144876,6.944033398,6.817243153,7.197609075,7.461869838,7.848672198,8.009771635,8.19588673,8.491410834,8.816766542,9.153606021,9.482396661,9.818180758,10.15302708,10.51297485,10.8896239,11.28381892
Latin America,Costa Rica,340,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Value RSP,410,USD million,1000000,"Historic Constant 2014 Prices, Forecast Constant 2014 Prices","Historic Fixed 2014 Exchange Rates, Forecast Fixed 2014 Exchange Rates",73.47026457,75.53665746,81.20516924,81.53715926,79.55546087,81.82202914,83.34509858,86.61899517,88.38332982,90.48264555,94.80918114,102.3409055,107.1481508,111.5006198,115.8286211,120.3508339,124.8180901,129.6648618,134.848505,140.1778322
Latin America,Dominican Republic,216,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume,1,million litres,1000000,,Volume,,3.657597,3.392117037,3.33947,3.53211,3.694979,4.032635,4.185953561,4.299171902,4.299691479,4.3852,4.4757,4.57554885,4.64357,4.72957,4.82544,4.92569,5.03345,5.14015,5.25244
Latin America,Dominican Republic,216,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume (Tonnes),911,000 tonnes,1000,,Volume,3.0974052,2.64502035,2.452573376,2.41333425,2.55223095,2.66800915,2.90973845,3.018496061,3.099602047,3.100890426,3.16227,3.227165,3.29839427,3.346827,3.4081405,3.4765365,3.547826,3.6244175,3.7002035,3.7799385
Latin America,Dominican Republic,216,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume,3,million litres,1000000,,Volume,4.869687,4.224415,3.903765037,3.810503,4.02627,4.207401,4.568106,4.749296561,4.890615777,4.89688825,4.999,5.102721067,5.21529077,5.29649703,5.395779173,5.50446224,5.617343671,5.737622139,5.856744214,5.98203057
Latin America,Dominican Republic,216,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume (Tonnes),913,000 tonnes,1000,,Volume,3.6616362,3.21183835,2.964221376,2.88436725,3.04639095,3.18043115,3.44520945,3.581839061,3.691045922,3.698087197,3.77607,3.854186067,3.93813619,3.99975403,4.074349673,4.15555874,4.239479671,4.328589639,4.416797714,4.50952907
Latin America,Dominican Republic,216,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Value RSP,410,USD million,1000000,"Historic Constant 2014 Prices, Forecast Constant 2014 Prices","Historic Fixed 2014 Exchange Rates, Forecast Fixed 2014 Exchange Rates",,27.00103446,24.91023025,23.85830624,24.1659223,25.04264166,27.20955992,26.67573856,27.55117495,28.002444,27.86414425,27.61815298,28.97267702,28.97362873,29.38512886,30.01817659,30.71134438,31.41928708,32.16675787,32.92241469
Latin America,Ecuador,230,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume,1,million litres,1000000,,Volume,,,,,,,,,,,23.85991637,24.64490763,26.0127,28.1849,29.3481,30.08410626,30.75150631,31.42000635,32.09200646,32.76353398
Latin America,Ecuador,230,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume (Tonnes),911,000 tonnes,1000,,Volume,13.84858571,14.40464723,14.93245857,15.37460176,15.59074895,15.98068154,16.37088822,16.62856425,17.0114145,17.45206191,17.92489913,18.3687263,19.33543561,20.857155,21.696225,22.23861407,22.7347591,23.23557413,23.74275421,24.25271203
Latin America,Ecuador,230,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume,3,million litres,1000000,,Volume,18.82742988,19.54418562,20.18291524,20.63720348,20.91990959,21.46677052,21.98789045,22.31563612,22.82952848,23.42411103,24.11646364,24.9042224,26.27515227,28.45079078,29.61710691,30.35609268,31.02691259,31.69900702,32.37412776,33.04856728
Latin America,Ecuador,230,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume (Tonnes),913,000 tonnes,1000,,Volume,14.08883083,14.63660872,15.16851865,15.59931763,15.81955964,16.22188038,16.62266582,16.88191409,17.26459965,17.70671261,18.18144639,18.62804107,19.59788789,21.12304578,21.96523191,22.51060048,23.01016537,23.51457479,24.02487551,24.53774533
Latin America,Ecuador,230,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Value RSP,410,USD million,1000000,"Historic Constant 2014 Prices, Forecast Constant 2014 Prices","Historic Fixed 2014 Exchange Rates, Forecast Fixed 2014 Exchange Rates",,,,,,,,,,,118.5553083,123.8237271,122.4194522,129.3952117,135.2658594,139.0766806,142.688825,146.2486736,149.7099508,153.0541428
Latin America,Guatemala,255,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume,1,million litres,1000000,,Volume,,,,,,,,,,,,11.13858,11.56468511,12.0382,12.4787,12.95188383,13.44232206,13.95161424,14.4717203,15.032392
Latin America,Guatemala,255,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume (Tonnes),911,000 tonnes,1000,,Volume,4.7767439,5.3855551,6.1206034,6.2201071,6.3534552,6.6462812,6.9290795,7.2062417,7.474316996,7.72377,8.039223064,8.351752,8.671022278,9.02588,9.35527,9.710363081,10.07986742,10.46136136,10.84807514,11.2657344
Latin America,Guatemala,255,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume,3,million litres,1000000,,Volume,6.676417,7.555133,8.5199481,8.637445,8.834922,9.249356,9.636271,10.0280226,10.40743607,10.75504449,11.1961471,11.632663,12.07759301,12.57204333,13.03263165,13.52735241,14.04014161,14.57377853,15.11820416,15.70538964
Latin America,Guatemala,255,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume (Tonnes),913,000 tonnes,1000,,Volume,5.0967439,5.7703451,6.4887735,6.5698071,6.7214452,7.0359352,7.3286695,7.6281173,7.916819337,8.180314487,8.514703186,8.845835,9.183930177,9.55972333,9.909201653,10.28583166,10.67768697,11.08352565,11.494559,11.93873204
Latin America,Guatemala,255,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Value RSP,410,USD million,1000000,"Historic Constant 2014 Prices, Forecast Constant 2014 Prices","Historic Fixed 2014 Exchange Rates, Forecast Fixed 2014 Exchange Rates",,,,,,,,,,,,80.30027969,83.15736848,87.16293094,90.11933645,93.70999949,97.41674955,101.2920628,105.3091732,109.6648259
Latin America,Mexico,313,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume,1,million litres,1000000,,Volume,75.61261524,78.27468909,82.43343756,86.40754131,91.32404411,95.37036478,100.582917,103.56,101.6839726,101.2507,102.0716046,103.8587149,105.8389252,107.4980889,108.6484109,110.1241728,112.0035384,114.1324837,116.3879942,118.7965182
Latin America,Mexico,313,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume (Tonnes),911,000 tonnes,1000,,Volume,55.18344054,57.16426041,60.212881,63.04357104,66.42662986,69.31073774,73.00840902,75.0755,73.72818083,73.39913,74.01094418,75.30434343,76.73953268,77.95928234,78.8039669,79.88118463,81.24959996,82.80379234,84.45311267,86.21680126
Latin America,Mexico,313,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume,3,million litres,1000000,,Volume,93.88352433,97.71368909,103.6263726,109.0099992,115.0011441,120.9150096,127.7375594,132.53,129.9339726,129.1607,130.2137038,132.6110245,135.26134,137.6312869,139.5042556,141.7690411,144.4504832,147.4098029,150.5283767,153.8190145
Latin America,Mexico,313,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume (Tonnes),913,000 tonnes,1000,,Volume,73.38534963,76.52826041,81.32181606,85.55402896,90.00472986,94.74938251,100.0480514,103.9205,101.8601808,101.19413,102.0368334,103.938422,106.042706,107.9724331,109.5386479,111.4034595,113.5723332,115.9550741,118.4654537,121.1091818
Latin America,Mexico,313,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Value RSP,410,USD million,1000000,"Historic Constant 2014 Prices, Forecast Constant 2014 Prices","Historic Fixed 2014 Exchange Rates, Forecast Fixed 2014 Exchange Rates",461.4795924,470.9271603,488.9297286,508.935439,513.8536443,536.0311642,551.9212717,557.715184,526.0685715,507.0155708,540.6847755,554.8836432,558.7494215,565.0709318,601.3148653,597.1801136,596.059588,595.4127169,594.2838661,593.05918
Latin America,Peru,338,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume,1,million litres,1000000,,Volume,23.9451907,24.86673637,25.85828086,25.73241116,26.97306315,28.22715875,29.24387615,30.78781525,32.68035693,34.28398025,35.39290359,37.10532442,37.859666,38.71409242,39.66574924,40.66710416,41.73140336,42.8627324,44.02500613,45.2451533
Latin America,Peru,338,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume (Tonnes),911,000 tonnes,1000,,Volume,17.24112899,17.89752609,18.59566358,18.49481246,19.3867229,20.28756845,21.00881453,22.11957854,23.47599494,24.62229378,25.41553288,26.64217596,27.18366555,27.79759167,28.48081087,29.2008795,29.96501278,30.77540964,31.60791446,32.47968253
Latin America,Peru,338,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume,3,million litres,1000000,,Volume,24.8060907,25.75053637,26.61618086,26.45881116,27.72246315,28.97115875,30.00627615,31.60821525,33.55915693,35.20768025,36.35750359,38.11822442,38.91500651,39.81042236,40.80341081,41.84390129,42.94609336,44.11507779,45.32500613,46.5751533
Latin America,Peru,338,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume (Tonnes),913,000 tonnes,1000,,Volume,18.10202899,18.78132609,19.35356358,19.22121246,20.1361229,21.03156845,21.77121453,22.93997854,24.35479494,25.54599378,26.38013288,27.65507596,28.23900606,28.89392161,29.61847244,30.37767663,31.17970278,32.02775503,32.90791446,33.80968253
Latin America,Peru,338,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Value RSP,410,USD million,1000000,"Historic Constant 2014 Prices, Forecast Constant 2014 Prices","Historic Fixed 2014 Exchange Rates, Forecast Fixed 2014 Exchange Rates",134.9184294,139.3753766,144.7877136,143.3770526,149.9172351,157.2013693,163.7178256,172.4308713,177.4357552,181.8561846,186.6572865,192.6034679,195.1588206,196.603714,198.7597891,201.7588253,204.9810931,207.9710211,211.098375,214.3538803
Latin America,Uruguay,382,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume,1,million litres,1000000,,Volume,4.61519,4.98603,3.88897,4.22001,4.46283,5.53418,5.46025,7.15079,10.18011,10.96049,11.44778,9.1787,8.82488,9.06118,9.21775,9.324387437,9.396060912,9.495820938,9.618506468,9.756864354
Latin America,Uruguay,382,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume (Tonnes),911,000 tonnes,1000,,Volume,3.2751935,3.5549715,2.7725445,3.011635,3.1895935,3.9511325,3.9009125,5.088086,7.2343265,7.776828,8.135701,6.556787,6.3138285,6.484075,6.5948895,6.670359862,6.720689057,6.791001565,6.877649647,6.975425236
Latin America,Uruguay,382,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume,3,million litres,1000000,,Volume,4.93479,5.31948,4.27425,4.65237,4.95463,6.14301,6.10258,7.81426,11.1216,12.05488,12.60618,10.11925,9.75766,10.03127,10.2191,10.34622744,10.42946091,10.53779094,10.66714647,10.81053435
Latin America,Uruguay,382,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume (Tonnes),913,000 tonnes,1000,,Volume,3.5947935,3.8884215,3.1578245,3.443995,3.6813935,4.5599625,4.5432425,5.751556,8.1758165,8.871218,9.292605,7.495336,7.2441725,7.451247,7.5930965,7.688911862,7.750686057,7.829493565,7.922748647,8.025497236
Latin America,Uruguay,382,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Value RSP,410,USD million,1000000,"Historic Constant 2014 Prices, Forecast Constant 2014 Prices","Historic Fixed 2014 Exchange Rates, Forecast Fixed 2014 Exchange Rates",38.59985843,42.64525212,35.58309437,33.36409258,34.04997815,38.34542125,37.91122005,49.51418449,78.70014822,95.35661882,101.6994928,74.39573694,72.43131747,74.39363612,83.94777814,84.67838358,85.19469026,85.99321266,87.0960365,88.33187824
Latin America,Venezuela,384,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume,1,million litres,1000000,,Volume,23.120574,24.44863,25.3064704,18.5635987,20.54707545,23.41499234,25.98030423,28.8370639,30.921,31.61501,33.28566827,33.6301,34.0743,33.03037,33.26384,33.74826258,34.40941675,35.15521727,35.95694119,36.80563489
Latin America,Venezuela,384,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume (Tonnes),911,000 tonnes,1000,,Volume,17.1783369,18.1044545,18.80584461,13.87441577,15.37117981,17.50005659,19.36918605,21.50037789,23.03227,23.5472505,24.80372013,25.063075,25.397025,24.630893,24.810416,25.17826819,25.6781715,26.23943322,26.84098259,27.47683914
Latin America,Venezuela,384,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume,3,million litres,1000000,,Volume,25.41427595,26.8923145,27.46473232,20.02340881,22.02545833,25.11192814,27.86015734,30.8093239,32.96768,33.66723375,35.38933327,35.7488,36.1999,35.16131,35.39731,35.89759258,36.57803675,37.34568727,38.17800119,39.06250489
Latin America,Venezuela,384,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume (Tonnes),913,000 tonnes,1000,,Volume,19.47203885,20.548139,20.96410653,15.33422588,16.84956269,19.19699239,21.24903916,23.47263789,25.07895,25.59947425,26.90738513,27.181775,27.522625,26.761833,26.943886,27.32759819,27.8467915,28.42990322,29.06204259,29.73370914
Latin America,Venezuela,384,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Value RSP,410,USD million,1000000,"Historic Constant 2014 Prices, Forecast Constant 2014 Prices","Historic Fixed 2014 Exchange Rates, Forecast Fixed 2014 Exchange Rates",397.8449195,409.0847753,447.6735979,404.4005432,342.3267878,355.4953803,394.591317,433.0797915,442.0587507,473.338322,712.3902268,791.1091062,886.477838,867.7686269,1119.772288,1146.775809,1178.859065,1213.715567,1252.359755,1293.986026
Middle East and Africa,Algeria,164,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume,1,million litres,1000000,,Volume,29.4146495,32.42923703,34.86166899,37.92887012,41.74522867,45.85716831,50.90818506,56.73288038,64.19098815,71.26080882,79.43477778,88.34351691,97.72991327,107.7704925,118.6095479,130.3003707,142.7743368,156.1815025,170.2357581,185.1937035
Middle East and Africa,Algeria,164,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume (Tonnes),911,000 tonnes,1000,,Volume,21.96312486,24.20986466,26.01959866,28.30148245,31.14148717,34.19766911,37.95081516,42.27095437,48.03302835,53.30929993,59.41280278,66.06411364,73.08662603,80.60581965,88.72045526,97.46823835,106.7995082,116.8218779,127.3821092,138.6322714
Middle East and Africa,Algeria,164,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume,3,million litres,1000000,,Volume,29.4146495,32.42923703,34.86166899,37.92887012,41.74522867,45.85716831,50.90818506,56.73288038,64.19098815,71.26080882,79.43477778,88.34351691,97.72991327,107.7704925,118.6095479,130.3003707,142.7743368,156.1815025,170.2357581,185.1937035
Middle East and Africa,Algeria,164,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume (Tonnes),913,000 tonnes,1000,,Volume,21.96312486,24.20986466,26.01959866,28.30148245,31.14148717,34.19766911,37.95081516,42.27095437,48.03302835,53.30929993,59.41280278,66.06411364,73.08662603,80.60581965,88.72045526,97.46823835,106.7995082,116.8218779,127.3821092,138.6322714
Middle East and Africa,Algeria,164,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Value RSP,410,USD million,1000000,"Historic Constant 2014 Prices, Forecast Constant 2014 Prices","Historic Fixed 2014 Exchange Rates, Forecast Fixed 2014 Exchange Rates",84.74438828,90.50080494,100.2624449,106.3956511,115.3939242,130.1060024,143.7961572,159.3167078,180.9439877,199.5170098,223.0288538,251.3269946,329.9338155,406.8240723,471.1375346,546.7385277,623.0116153,707.9309887,803.3215124,907.4765901
Middle East and Africa,Cameroon,329,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume,1,million litres,1000000,,Volume,,,,,,,,,3.867797536,3.899325805,3.945197089,4.009438669,4.090143332,4.18958744,4.287669809,4.39661349,4.512459662,4.641073929,4.776463824,4.925682242
Middle East and Africa,Cameroon,329,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume (Tonnes),911,000 tonnes,1000,,Volume,2.399527746,2.526959355,2.637463177,2.714715528,2.732423454,2.709866487,2.763458424,2.719480346,2.707458275,2.729528063,2.761637963,2.806607068,2.863100333,2.932711208,3.001368866,3.077629443,3.158721763,3.24875175,3.343524676,3.447977569
Middle East and Africa,Cameroon,329,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume,3,million litres,1000000,,Volume,3.427896781,3.609941936,3.767804538,3.87816504,3.903462077,3.871237839,3.947797749,3.884971923,3.867797536,3.899325805,3.945197089,4.009438669,4.090143332,4.18958744,4.287669809,4.39661349,4.512459662,4.641073929,4.776463824,4.925682242
Middle East and Africa,Cameroon,329,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume (Tonnes),913,000 tonnes,1000,,Volume,2.399527746,2.526959355,2.637463177,2.714715528,2.732423454,2.709866487,2.763458424,2.719480346,2.707458275,2.729528063,2.761637963,2.806607068,2.863100333,2.932711208,3.001368866,3.077629443,3.158721763,3.24875175,3.343524676,3.447977569
Middle East and Africa,Cameroon,329,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Value RSP,410,USD million,1000000,"Historic Constant 2014 Prices, Forecast Constant 2014 Prices","Historic Fixed 2014 Exchange Rates, Forecast Fixed 2014 Exchange Rates",,,,,,,,,26.28347324,26.56985603,27.51214637,28.21788308,29.10823682,30.49691631,31.8129252,33.33278271,35.03068518,36.96458649,39.09684726,41.54680796
